iso3,country_name,transition,year,n_natural_classes,natural_loss_sum_km2,weight_sum,bfnee_sum_km2,continent,region_un,subregion,bfnee_per_loss,log_bfnee,log_natural_loss,log_weight_sum
NPL,Nepal,2000_2005,2005,65,4075.18820981891,0.00194144907938281,7.91177039560527,Asia,Asia,Southern Asia,0.0019414490787302429,2.18737291934376,8.312917568403886,0.0019395669028251326
NPL,Nepal,2005_2010,2010,65,2991.06190858078,4.8837148892792e-4,1.46074935646073,Asia,Asia,Southern Asia,4.883714884904661e-4,0.9004659200055524,8.003718030250885,4.8825227438473124e-4
NPL,Nepal,2010_2015,2015,65,2765.58952152565,3.4846943827609e-4,0.963723422951606,Asia,Asia,Southern Asia,3.484694367875546e-4,0.6748423766713398,7.92537062094191,3.4840873690269005e-4
OMN,Oman,1995_2000,2000,65,637.19390400006,3.9555499987279e-4,0.252045234226715,Asia,Asia,Western Asia,3.9555499926234583e-4,0.22477840159930296,6.458642161933999,3.954767886177168e-4
OMN,Oman,2000_2005,2005,65,274.111971389436,0.00459089600750637,1.25841955360402,Asia,Asia,Western Asia,0.004590896002189411,0.8146652560865134,5.617178183484753,0.004580389986857792
OMN,Oman,2005_2010,2010,65,193.883822595087,0.00157706618595617,0.305767621014727,Asia,Asia,Western Asia,0.0015770661879990968,0.2667910831807814,5.272403599451731,0.0015758239229944962
OMN,Oman,2010_2015,2015,65,199.617694739724,0.00227599783819601,0.454329442649965,Asia,Asia,Western Asia,0.002275997842988582,0.37454493023483026,5.3014010807090495,0.0022734116784355954
PAK,Pakistan,1995_2000,2000,65,31085.7598237476,0.00176343201844031,54.8176241434499,Asia,Asia,Southern Asia,0.0017634320169189694,4.022089664383469,10.344537278378999,0.0017618789976947694
PAK,Pakistan,2000_2005,2005,65,40926.019525222,0.00200923377806601,82.2299409207507,Asia,Asia,Southern Asia,0.002009233780237871,4.42160714992657,10.619545748003414,0.002007217967583271
PAK,Pakistan,2005_2010,2010,65,31590.9520947631,0.0017702069168918,55.9225219093527,Asia,Asia,Southern Asia,0.0017702069168919763,4.041691078448044,10.360657686592935,0.001768641947235378
PAK,Pakistan,2010_2015,2015,65,19063.4924714931,0.00149536743142922,28.5069257788752,Asia,Asia,Southern Asia,0.0014953674318335683,3.384625007956363,9.85558285098233,0.0014942504829120404
PHL,Philippines,1995_2000,2000,65,11000.7159394871,0.0131677736672629,144.85493774595,Asia,Asia,South-Eastern Asia,0.01316777367425631,4.982612550700897,9.305806534113458,0.013081832152438784
PHL,Philippines,2000_2005,2005,65,6352.02432933798,0.0134564530634929,85.4757170894346,Asia,Asia,South-Eastern Asia,0.013456453038860297,4.459863647236778,8.756686250841756,0.013366719103235903
PHL,Philippines,2005_2010,2010,65,10510.0143425592,0.00642079723373856,67.4826710519323,Asia,Asia,South-Eastern Asia,0.006420797237037852,4.22658073591996,9.260178971350935,0.00640027172840144
PHL,Philippines,2010_2015,2015,65,9871.15650997981,0.00402968981700127,39.7776988258598,Asia,Asia,South-Eastern Asia,0.004029689812500112,3.7081353345658994,9.19747359994776,0.004021592363186112
PSE,Palestine,1995_2000,2000,65,226.794955628931,0.00611522791431549,1.38690285709498,Asia,Asia,Western Asia,0.006115227974312407,0.869996649877946,5.428445906908952,0.0060966057885594805
PSE,Palestine,2000_2005,2005,65,366.562428819178,0.00280726421703111,1.02903759121731,Asia,Asia,Western Asia,0.0028072642210828567,0.70756158763968,5.906893178563779,0.002803331209779976
PSE,Palestine,2005_2010,2010,65,90.9355400246568,0.0029764844123458,0.270668221042583,Asia,Asia,Western Asia,0.0029764844522745717,0.23954292039900255,4.521087679571876,0.00297206345305576
PSE,Palestine,2010_2015,2015,65,339.330955660902,0.00505325204729042,1.71472486649793,Asia,Asia,Western Asia,0.005053252106511254,0.9986906099443542,5.829918543167261,0.005040527219003417
QAT,Qatar,1995_2000,2000,65,46.3404595744796,8.42324e-4,0.0390336816586796,Asia,Asia,Western Asia,8.423240083742295e-4,0.03829112897248574,3.85736531199139,8.419694442261011e-4
QAT,Qatar,2000_2005,2005,65,43.1513372296959,0.022345114,0.964221546761698,Asia,Asia,Western Asia,0.02234511393306578,0.67509600742055,3.78762321491962,0.022099119710295337
QAT,Qatar,2005_2010,2010,65,46.352759263129,0,0,Asia,Asia,Western Asia,0,0,3.857625091706761,0
QAT,Qatar,2010_2015,2015,65,57.9856056278877,0,0,Asia,Asia,Western Asia,0,0,4.077293441730927,0
SAU,Saudi Arabia,1995_2000,2000,65,2082.94904805812,7.5997408743928e-4,1.58298730291819,Asia,Asia,Western Asia,7.599740878894606e-4,0.948946598467936,7.642019953465986,7.596854533595137e-4
SAU,Saudi Arabia,2000_2005,2005,65,2015.19218834773,0.00181605648413682,3.65970284132144,Asia,Asia,Western Asia,0.001816056484578801,1.5389516781475194,7.60896595616919,0.001814409447333123
SAU,Saudi Arabia,2005_2010,2010,65,1056.4666798375,9.788877279351e-4,1.03416227491824,Asia,Asia,Western Asia,9.788877346110995e-4,0.710084075623095,6.963631401996136,9.784089297774341e-4
SAU,Saudi Arabia,2010_2015,2015,65,669.510438758116,0.00111372427569025,0.745650026028306,Asia,Asia,Western Asia,0.0011137242720388682,0.5571269940432136,6.508039271218166,0.001113104544905918
SGP,Singapore,1995_2000,2000,65,33.1803713738918,0.058836321,1.95221099071205,Asia,Asia,South-Eastern Asia,0.05883632129109201,1.0825543780025395,3.5316515428680852,0.05717049471141903
SGP,Singapore,2000_2005,2005,65,69.5934882164001,0.034884784,2.42775374278426,Asia,Asia,South-Eastern Asia,0.03488478311699493,1.231905161161043,4.256937905350115,0.03429010071405956
SGP,Singapore,2005_2010,2010,65,55.6523842811584,0.04178157,2.3252439647913,Asia,Asia,South-Eastern Asia,0.041781569555835396,1.201543044285724,4.036934074517,0.0409322956368633
SGP,Singapore,2010_2015,2015,65,67.2554681301117,0.021921692,1.47435366362333,Asia,Asia,South-Eastern Asia,0.02192169208860552,0.9059792159053208,4.22325754997822,0.021684866536675947
SYR,Syria,1995_2000,2000,65,2346.98076854853,0.00659501735604635,15.478378843532001,Asia,Asia,Western Asia,0.0065950173307574534,2.802049148497664,7.761310990347378,0.006573365373746976
SYR,Syria,2000_2005,2005,65,4476.19601223288,0.00174031413174598,7.78998716135154,Asia,Asia,Western Asia,0.0017403141283497162,2.1736132510989243,8.40675223933145,0.001738801539776582
SYR,Syria,2005_2010,2010,65,1560.35123110692,0.00207805960746182,3.24250286989624,Asia,Asia,Western Asia,0.002078059609435495,1.4451533945894781,7.353306899118033,0.0020759034281917256
SYR,Syria,2010_2015,2015,65,1244.14097930251,0.00380172301455246,4.72987939298488,Asia,Asia,Western Asia,0.0038017230134454244,1.7456944821604305,7.127004038875611,0.0037945147291063696
THA,Thailand,1995_2000,2000,65,50526.7035804258,0.0073531967442269,371.53279212028,Asia,Asia,South-Eastern Asia,0.007353196741380393,5.920325066482643,10.830277050596303,0.007326293794338961
THA,Thailand,2000_2005,2005,65,28384.3134092782,0.00677439331281502,192.286503046157,Asia,Asia,South-Eastern Asia,0.006774393316249913,5.264173559907665,10.253627156913545,0.0067515502178126015
THA,Thailand,2005_2010,2010,65,28440.1396646272,0.00553499811405584,157.416119502867,Asia,Asia,South-Eastern Asia,0.005534998117419774,5.065225238740968,10.255591955710186,0.005519736302161869
THA,Thailand,2010_2015,2015,65,38652.176950678,0.00602810133573073,232.999239421363,Asia,Asia,South-Eastern Asia,0.006028101333559583,5.455317865016363,10.562384248585186,0.0060100050207387455
TJK,Tajikistan,1995_2000,2000,65,3395.91614374687,0.00561189126597853,19.0575121038735,Asia,Asia,Central Asia,0.005611891253252936,2.998603752104223,8.130623282470811,0.005596203269707797
TJK,Tajikistan,2000_2005,2005,65,2627.29274272089,0.0112881278027649,29.6572161660726,Asia,Asia,Central Asia,0.011288127768875441,3.4228680723896288,7.874089767130091,0.011224892316650477
TJK,Tajikistan,2005_2010,2010,65,2959.44457237204,0.00157315049834541,4.65565171620267,Asia,Asia,Central Asia,0.0015731505025184825,1.732655348940623,7.993094729409144,0.0015719143933165408
TJK,Tajikistan,2010_2015,2015,65,1663.24536568707,0.0017286178291748,2.87511559777527,Asia,Asia,Central Asia,0.0017286178317939206,1.3545754940442951,7.417127065851471,0.001727125488918269
TKM,Turkmenistan,1995_2000,2000,65,6452.34762266135,0.00816286148329657,52.6696199296042,Asia,Asia,Central Asia,0.008162861490075758,3.98284710454645,8.772354286415382,0.008129725530164562
TKM,Turkmenistan,2000_2005,2005,65,6569.68459321874,0.00618798759807439,40.6531267993156,Asia,Asia,Central Asia,0.006187987600086305,3.7293764390078588,8.790373305931313,0.006168920619872893
TKM,Turkmenistan,2005_2010,2010,65,3900.03313620486,0.00856082618699292,33.3875058197496,Asia,Asia,Central Asia,0.008560826191399782,3.5376932954909432,8.268996703755343,0.00852439011539752
TKM,Turkmenistan,2010_2015,2015,65,5854.81302433659,0.00421695394570424,24.6894769273001,Asia,Asia,Central Asia,0.004216953953042364,3.246081449968616,8.675190126227138,0.004208087512900261
TUR,Turkey,1995_2000,2000,65,19462.2088060351,0.0341618845015537,664.865728794801,Asia,Asia,Western Asia,0.03416188447164489,6.501088041798466,9.876281234543198,0.033591325245273196
TUR,Turkey,2000_2005,2005,65,11821.6438675484,0.0574551331928943,679.214122675379,Asia,Asia,Western Asia,0.057455133168060495,6.522407634891192,9.37777194340558,0.055865203797473256
TUR,Turkey,2005_2010,2010,65,15469.8524058937,0.0369950721514881,572.308305852885,Asia,Asia,Western Asia,0.03699507214657376,6.35142362760441,9.64671304262403,0.03632717721246206
TUR,Turkey,2010_2015,2015,65,15951.8347841465,0.0328657235438522,524.268592914411,Asia,Asia,Western Asia,0.03286572359910897,6.263909737317381,9.677391821834563,0.032337194799656833
UZB,Uzbekistan,1995_2000,2000,65,10088.493922119,0.00296648232445818,29.9273388818913,Asia,Asia,Central Asia,0.0029664823226265395,3.4316405461993287,9.219249955709108,0.0029620909981519458
UZB,Uzbekistan,2000_2005,2005,65,10498.7603820553,0.00179353476551728,18.8298917406204,Asia,Asia,Central Asia,0.0017935347655714522,2.987190483143146,9.259107715128579,0.0017919283025843182
UZB,Uzbekistan,2005_2010,2010,65,6262.17707368927,0.0012701895912439,7.95415211054167,Asia,Asia,Central Asia,0.0012701895869347555,2.1921173476733258,8.74244285510822,0.001269383582895129
UZB,Uzbekistan,2010_2015,2015,65,19882.6589926285,5.5429374022837e-4,11.020833425644,Asia,Asia,Central Asia,5.54293740577152e-4,2.486641263279432,9.89765351722987,5.54140176196909e-4
VNM,Vietnam,1995_2000,2000,65,38629.9409475171,0.0110910849809179,428.447957885384,Asia,Asia,South-Eastern Asia,0.01109108498165908,6.062500565014955,10.56180881331131,0.011030029927613871
VNM,Vietnam,2000_2005,2005,65,18224.2406840109,0.0107805029405389,196.466480590001,Asia,Asia,South-Eastern Asia,0.01078050295738091,5.285568851405716,9.810562763045398,0.010722807604814272
VNM,Vietnam,2005_2010,2010,65,21543.480870576,0.0109197595798318,235.249631616257,Asia,Asia,South-Eastern Asia,0.010919759579686123,5.46488900707637,9.977874954636695,0.010860569509578071
VNM,Vietnam,2010_2015,2015,65,22616.8979039484,0.0153380163146532,346.898349072113,Asia,Asia,South-Eastern Asia,0.015338016316178902,5.851910336737361,10.026496814491843,0.015221578054223807
ALB,Albania,1995_2000,2000,65,1076.18482197938,0.0329306264591684,35.4394402881792,Europe,Europe,Southern Europe,0.03293062637976716,3.5956517124543432,6.982106270585093,0.03240003053400932
ALB,Albania,2000_2005,2005,65,621.939917194507,0.0598088510572442,37.197511853332,Europe,Europe,Southern Europe,0.05980885102394668,3.642770378761642,6.434450073036401,0.058088562671433155
ALB,Albania,2005_2010,2010,65,995.123139205389,0.0153659564897748,15.2910189126155,Europe,Europe,Southern Europe,0.01536595654365495,2.790613969007519,6.903870883682927,0.015249095777631595
ALB,Albania,2010_2015,2015,65,660.012465895852,0.00352439834187006,2.32614684436058,Europe,Europe,Southern Europe,0.0035243983478452047,1.201814530235274,6.493772698820378,0.0035182022042043893
AUT,Austria,1995_2000,2000,65,2538.04808015318,0.115060205406794,292.02833328495,Europe,Europe,Western Europe,0.11506020534777461,5.680269304973091,7.839544518174922,0.10890839933488973
AUT,Austria,2000_2005,2005,65,2003.45702758715,0.111558624463732,223.502909812332,Europe,Europe,Western Europe,0.11155862428529661,5.4138886684004595,7.6031284938817745,0.10576319658833554
AUT,Austria,2005_2010,2010,65,1421.64573789058,0.160055243846668,227.541854186024,Europe,Europe,Western Europe,0.16005524310412786,5.431719362865073,7.260273612696813,0.1484676279900346
AUT,Austria,2010_2015,2015,65,1173.72099601383,0.149443499093291,175.404972599,Europe,Europe,Western Europe,0.14944349908939789,5.172782332512114,7.068785948181501,0.13927791141915263
BEL,Belgium,1995_2000,2000,65,1982.72546879598,0.0959829159700168,190.307772599776,Europe,Europe,Western Europe,0.09598291624071453,5.253883506043062,7.592731905687778,0.0916516007857378
BEL,Belgium,2000_2005,2005,65,1592.92432102853,0.116926525963685,186.255106905466,Europe,Europe,Western Europe,0.11692652591631193,5.232471895218832,7.373954380825664,0.11058073991436097
BEL,Belgium,2005_2010,2010,65,740.68895933716,0.118304885196219,87.627122039273,Europe,Europe,Western Europe,0.1183048848435519,4.484437928591285,6.608929963013762,0.11181404345542932
BEL,Belgium,2010_2015,2015,65,907.945111463099,0.11827320976124,107.385583170342,Europe,Europe,Western Europe,0.11827321036763619,4.685695083577155,6.812284708925392,0.11178571854689827
BGR,Bulgaria,1995_2000,2000,65,2504.56033528851,0.0243958304920376,61.1008293902105,Europe,Europe,Eastern Europe,0.024395830489414846,4.128759344570222,7.826267675246736,0.024103005139750326
BGR,Bulgaria,2000_2005,2005,65,2506.3329648322,0.0330360717559911,82.7993954940955,Europe,Europe,Eastern Europe,0.03303607168556671,4.42842579378774,7.826974903392818,0.03250210894311955
BGR,Bulgaria,2005_2010,2010,65,2919.62910880058,0.0507312446790189,148.116418790606,Europe,Europe,Eastern Europe,0.050731244713289644,5.004727335027965,7.97955432027607,0.0494863452829422
BGR,Bulgaria,2010_2015,2015,65,3395.83041317388,0.065917920865067,223.846081148679,Europe,Europe,Eastern Europe,0.0659179210717603,5.415416084328695,8.130598044386854,0.06383632546688768
BIH,Bosnia and Herzegovina,1995_2000,2000,65,2993.53646063027,0.00543277076942417,16.2631973722832,Europe,Europe,Southern Europe,0.005432770766673437,2.8485769160241765,8.004544727496237,0.0054180665028726585
BIH,Bosnia and Herzegovina,2000_2005,2005,65,1311.27375483194,0.0119398930237294,15.6564683552939,Europe,Europe,Southern Europe,0.011939893022033767,2.8127986307912676,7.179516602336207,0.011869174856039088
BIH,Bosnia and Herzegovina,2005_2010,2010,65,1002.79186625191,0.0142116990321208,14.251376254735,Europe,Europe,Southern Europe,0.014211699091658698,2.7246697451936073,6.91153997423115,0.014111659544080191
BIH,Bosnia and Herzegovina,2010_2015,2015,65,1292.61529029757,0.0143407221099724,18.5370367094473,Europe,Europe,Southern Europe,0.014340722137968777,2.972311982578266,7.165196128150965,0.014238866587566838
BLR,Belarus,1995_2000,2000,65,8092.72731760711,0.00619366432725838,50.1236364704747,Europe,Europe,Eastern Europe,0.0061936643239445584,3.934246943503139,8.998844635420213,0.006174562421644017
BLR,Belarus,2000_2005,2005,65,3534.03490509832,0.00695177894307277,24.5678293931331,Europe,Europe,Eastern Europe,0.006951778930561978,3.241334896890024,8.170478452425721,0.006927726733925359
BLR,Belarus,2005_2010,2010,65,5486.36760302163,0.00421568458794214,23.1287953770238,Europe,Europe,Eastern Europe,0.00421568459326086,3.183405956178759,8.610203930080361,0.00420682348468468
BLR,Belarus,2010_2015,2015,65,3173.12661495284,0.00292415270226212,9.27870677618207,Europe,Europe,Eastern Europe,0.00292415270555473,2.3300744521312486,8.062787791580208,0.00291988568400053
CHE,Switzerland,1995_2000,2000,65,1573.11241000369,0.0585009314613214,92.0285411934822,Europe,Europe,Western Europe,0.05850093140722622,4.5329063406243275,7.361446843202191,0.056853691574749315
CHE,Switzerland,2000_2005,2005,65,678.26684134577,0.0423581051979527,28.730098183747,Europe,Europe,Western Europe,0.04235810514744128,3.3921599395187476,6.521014042030404,0.041485555305128305
CHE,Switzerland,2005_2010,2010,65,386.849417091952,0.055920696892656,21.6328889933531,Europe,Europe,Western Europe,0.05592069688503907,3.119404113598663,5.960617164014395,0.05441308482457051
CHE,Switzerland,2010_2015,2015,65,677.942118638432,0.0569466536189897,38.6065349543555,Europe,Europe,Western Europe,0.05694665354601694,3.6789941287453423,6.520535878915461,0.055384236001401244
CZE,Czech Republic,1995_2000,2000,65,3550.31618928349,0.104959944607669,372.640990763403,Europe,Europe,Eastern Europe,0.10495994466301545,5.923295418653533,8.175073571300512,0.09980908508886818
CZE,Czech Republic,2000_2005,2005,65,1445.27913367873,0.183547045510932,265.276715649417,Europe,Europe,Eastern Europe,0.18354704601193333,5.58453605245716,7.276749422594521,0.16851590035288994
CZE,Czech Republic,2005_2010,2010,65,1007.68375619084,0.207155201464527,208.746930170007,Europe,Europe,Eastern Europe,0.20715520011863078,5.345901709578745,6.916401548224214,0.18826651832677196
CZE,Czech Republic,2010_2015,2015,65,978.399763183434,0.203503678710798,199.10795064154,Europe,Europe,Eastern Europe,0.20350367828555013,5.298856974141369,6.886939897470591,0.18523703491334165
DEU,Germany,1995_2000,2000,65,18310.8402519627,0.615289703275109,11266.4714709505,Europe,Europe,Western Europe,0.6152897035810725,9.329675222584717,9.815303137913853,0.4795143234203282
DEU,Germany,2000_2005,2005,65,6548.95741862078,0.52641926253102,3447.49733705505,Europe,Europe,Western Europe,0.5264192628971311,8.145693860667205,8.78721382763424,0.42292464121495005
DEU,Germany,2005_2010,2010,65,4512.09266501383,0.565225773530262,2550.35106771334,Europe,Europe,Western Europe,0.5652257737276597,7.844378328317683,8.41473793252421,0.4480300778236214
DEU,Germany,2010_2015,2015,65,4497.201982965,0.541645383981304,2435.88869615525,Europe,Europe,Western Europe,0.5416453842594082,7.798477380097677,8.411433036572197,0.43285027721588903
DNK,Denmark,1995_2000,2000,65,1615.41029091559,0.100853450231531,162.919701718667,Europe,Europe,Northern Europe,0.10085345044219483,5.099376684252726,7.387963099749005,0.09608574282440716
DNK,Denmark,2000_2005,2005,65,659.691876967948,0.10079226346781,66.4918376191429,Europe,Europe,Northern Europe,0.10079226369248365,4.212006666405722,6.493287584375651,0.0960301600725084
DNK,Denmark,2005_2010,2010,65,973.811069989488,0.151436704525886,147.470739824503,Europe,Europe,Northern Europe,0.15143670509526544,5.000387900609339,6.882243677851412,0.14101047092229743
DNK,Denmark,2010_2015,2015,65,671.320629405138,0.132725284394848,89.1012217091636,Europe,Europe,Northern Europe,0.13272528476909287,4.500933724002536,6.510735353825192,0.12462648520974326
ESP,Spain,1995_2000,2000,65,15744.6490007045,0.0545127777377838,858.284551646728,Europe,Europe,Southern Europe,0.054512777744891217,6.756100126322974,9.66431935216511,0.0530788382058893
ESP,Spain,2000_2005,2005,65,9983.41827311487,0.0551755387337182,550.840481870177,Europe,Europe,Southern Europe,0.055175538758460964,6.313259022394472,9.2087809840741,0.05370714051250275
ESP,Spain,2005_2010,2010,65,7504.54571855414,0.0518262682910466,388.932600261686,Europe,Europe,Southern Europe,0.051826268350940174,5.965973904346792,8.923397455421915,0.050527956467679824
ESP,Spain,2010_2015,2015,65,12746.2401711515,0.0627252164659688,799.510672958457,Europe,Europe,Southern Europe,0.06272521639502647,6.685249865212918,9.453070069991751,0.06083656779285836
EST,Estonia,1995_2000,2000,65,2972.3726345654,0.0256534504010703,76.2516139099422,Europe,Europe,Northern Europe,0.025653450386139483,4.347067807597706,7.997452154721751,0.025329922051957804
EST,Estonia,2000_2005,2005,65,1127.88695768348,0.051484027623581,58.0681636840486,Europe,Europe,Northern Europe,0.05148402797680397,4.078692093719773,7.028987433081338,0.05020252595830537
EST,Estonia,2005_2010,2010,65,1296.18696804833,0.0726278960001128,94.1393326411375,Europe,Europe,Northern Europe,0.07262789625395107,4.555342476486549,7.167953328166488,0.07011161506003277
EST,Estonia,2010_2015,2015,65,1484.70044602485,0.0497615762632493,73.8810344083469,Europe,Europe,Northern Europe,0.04976157621973957,4.315900646287956,7.303641620855182,0.04856306815960818
FIN,Finland,1995_2000,2000,65,17939.787691789,0.0208199208471471,373.504959931923,Europe,Europe,Northern Europe,0.020819920856860272,5.9256050470135575,9.794832041660552,0.020606148354443042
FIN,Finland,2000_2005,2005,65,7704.46837065891,0.0274155998473453,211.222622035777,Europe,Europe,Northern Europe,0.027415599866718977,5.357635827640898,8.949685533792355,0.02704652274668347
FIN,Finland,2005_2010,2010,65,6017.07500528785,0.0209730286234132,126.196286163255,Europe,Europe,Northern Europe,0.020973028598173158,4.845731453650029,8.702522720603158,0.020756122206192093
FIN,Finland,2010_2015,2015,65,5473.25675655998,0.0177060997810757,96.9100302689325,Europe,Europe,Northern Europe,0.017706099782872572,4.584048998516504,8.607811793243046,0.017551172890501364
GBR,United Kingdom,1995_2000,2000,65,7566.50655782872,0.0337872243950683,255.651254747075,Europe,Europe,Northern Europe,0.03378722436744131,5.547718177936793,8.931618907473458,0.03322897579578929
GBR,United Kingdom,2000_2005,2005,65,4247.4719377834,0.0214919910412621,91.2866287256502,Europe,Europe,Northern Europe,0.02149199101555203,4.524899263470072,8.354314653216038,0.0212642948544582
GBR,United Kingdom,2005_2010,2010,65,4941.39745315891,0.0253780302870403,125.402934230043,Europe,Europe,Northern Europe,0.025378030287743013,4.8394746952885965,8.50560580685966,0.025061354632804327
GBR,United Kingdom,2010_2015,2015,65,3060.57280052515,0.0167621749697535,51.3018568578812,Europe,Europe,Northern Europe,0.016762174991909535,3.95703187441541,8.026684050000025,0.016623240132081656
GRC,Greece,1995_2000,2000,65,4436.92188150021,0.0425211035035299,188.662814493298,Europe,Europe,Southern Europe,0.04252110348841829,5.245247835023308,8.397941501151998,0.04164191765478291
GRC,Greece,2000_2005,2005,65,2182.50056921379,0.0353952368366638,77.250124129541,Europe,Europe,Southern Europe,0.03539523664700307,4.359910415739018,7.6886846336142876,0.03478322516280102
GRC,Greece,2005_2010,2010,65,2225.18517880065,0.0334888235062951,74.5188336736656,Europe,Europe,Southern Europe,0.03348882348471798,4.324382077778177,7.7080447174144,0.03294028586379054
GRC,Greece,2010_2015,2015,65,1515.21450169564,0.0374098846239089,56.6839997515006,Europe,Europe,Southern Europe,0.03740988466521863,4.05497983439188,7.323972048076952,0.03672711115650221
HRV,Croatia,1995_2000,2000,65,3131.22268307305,0.0566878494124147,177.50228009166,Europe,Europe,Southern Europe,0.05668784946251584,5.184601374760857,8.049498153904153,0.055139345782683466
HRV,Croatia,2000_2005,2005,65,2240.15541156459,0.0452706619294535,101.413318700837,Europe,Europe,Southern Europe,0.0452706621055398,4.629016769585493,7.71474682059968,0.04427585851140348
HRV,Croatia,2005_2010,2010,65,1509.18161149655,0.0422874507504691,63.8194429149226,Europe,Europe,Southern Europe,0.04228745064792919,4.171605603337109,7.319985195091083,0.04141776973140423
HRV,Croatia,2010_2015,2015,65,902.167224605545,0.0673438643848818,60.7554273410096,Europe,Europe,Southern Europe,0.06734386451200743,4.123181863807895,6.805907724096361,0.06517319255188059
HUN,Hungary,1995_2000,2000,65,2335.6237148698,0.0845407029001399,197.455270283251,Europe,Europe,Eastern Europe,0.08454070277936794,5.290563736111262,7.7564623095381435,0.08115658206979781
HUN,Hungary,2000_2005,2005,65,2362.40022370616,0.0709826385366913,167.689401789279,Europe,Europe,Eastern Europe,0.07098263880376966,5.128059164752636,7.76785663385929,0.06857658081759177
HUN,Hungary,2005_2010,2010,65,1716.33147645976,0.0959425825623256,164.669273777861,Europe,Europe,Eastern Europe,0.09594258220884043,5.109993474394397,7.448526897861473,0.09161479898045494
HUN,Hungary,2010_2015,2015,65,1513.30693547051,0.0924320869232541,139.87811812726,Europe,Europe,Eastern Europe,0.0924320868745439,4.947895106115058,7.32271314493661,0.08840648305609909
IRL,Ireland,1995_2000,2000,65,1348.50537980854,0.0762477650106319,102.82052130317,Europe,Europe,Northern Europe,0.07624776500170018,4.642663651607532,7.207493418969965,0.07348070011247365
IRL,Ireland,2000_2005,2005,65,1114.37557962857,0.069061706811623,76.9606795541609,Europe,Europe,Northern Europe,0.06906170680787217,4.356204591304306,7.016946469891654,0.066781354241892
IRL,Ireland,2005_2010,2010,65,745.277527886094,0.0527893028729282,39.3426809957933,Europe,Europe,Northern Europe,0.05278930267411245,3.697409990302659,6.615097552316029,0.051443120892280994
IRL,Ireland,2010_2015,2015,65,736.783311815608,0.0372331489975737,27.4327628693348,Europe,Europe,Northern Europe,0.03723314905400611,3.347542102416114,6.603650166061018,0.03655673425416424
ISL,Iceland,1995_2000,2000,65,1962.88667013404,0.0143506524163116,28.1687043885617,Europe,Europe,Northern Europe,0.0143506524432397,3.3730963670057177,7.582680783651755,0.014248656451578657
ISL,Iceland,2000_2005,2005,65,297.323474530142,0.014170957924035,4.21335844077433,Europe,Europe,Northern Europe,0.014170957901769003,1.6512242624427649,5.698178382793025,0.01407148851624029
ISL,Iceland,2005_2010,2010,65,315.49437494624,0.0274223261794591,8.65158965891779,Europe,Europe,Northern Europe,0.02742232618376164,2.2671226332782233,5.757305468744589,0.027053069571645796
ISL,Iceland,2010_2015,2015,65,860.940190372484,0.0220594170213682,18.9918386946627,Europe,Europe,Northern Europe,0.022059417026920207,2.9953241250058382,6.759185883537766,0.021819628077248673
ITA,Italy,1995_2000,2000,65,10466.5695468397,0.0363884040704089,380.86176263146,Europe,Europe,Southern Europe,0.03638840414015672,5.945058665184842,9.25603714194476,0.03574198098094034
ITA,Italy,2000_2005,2005,65,6640.59903590814,0.0430086723859142,285.603348771341,Europe,Europe,Southern Europe,0.04300867244460622,5.658099199803621,8.801108032139185,0.04210949083154011
ITA,Italy,2005_2010,2010,65,3992.31401496838,0.0462011445039548,184.449476962295,Europe,Europe,Southern Europe,0.04620114456697011,5.222782483561145,8.292376745335634,0.045165645916645465
ITA,Italy,2010_2015,2015,65,3182.43770810189,0.0486978940423138,154.978014517508,Europe,Europe,Southern Europe,0.04869789410896025,5.049715064737531,8.065716932154565,0.04754929369592549
LTU,Lithuania,1995_2000,2000,65,2222.88725857314,0.0750028257371905,166.722825899641,Europe,Europe,Northern Europe,0.07500282583231843,5.1223127710733385,7.707011960997918,0.07232329016890672
LTU,Lithuania,2000_2005,2005,65,997.768958096875,0.0752310701761368,75.0632266554559,Europe,Europe,Northern Europe,0.07523107032576964,4.331564924101697,6.906523478724487,0.07253558748245698
LTU,Lithuania,2005_2010,2010,65,3081.5500372029,0.117771904956377,362.920017657356,Europe,Europe,Northern Europe,0.11777190481280513,5.896934111781631,8.03351246757598,0.11133733330640169
LTU,Lithuania,2010_2015,2015,65,3732.76358762121,0.0935897072198371,349.34825063455,Europe,Europe,Northern Europe,0.09358970704522444,5.858927661610271,8.225172008658939,0.08946559455068234
LUX,Luxembourg,1995_2000,2000,65,353.023998871446,0.424688958764098,149.925396654889,Europe,Europe,Western Europe,0.4246889648697353,5.016785652837982,5.869364704258068,0.35395351534374675
LUX,Luxembourg,2000_2005,2005,65,101.776815256104,0.262303637716829,26.6964290720534,Europe,Europe,Western Europe,0.26230363963419756,3.3213034905168186,4.632559795056609,0.2329383355889164
LUX,Luxembourg,2005_2010,2010,65,151.999396479689,0.199464599579765,30.3184982017265,Europe,Europe,Western Europe,0.1994645959385623,3.4442089198365116,5.030433976807459,0.18187529021497334
LUX,Luxembourg,2010_2015,2015,65,40.9709776329546,0.238807308329211,9.78416893953909,Europe,Europe,Western Europe,0.23880730958368174,2.378079219805691,3.7369783706876123,0.2141490686226043
