iso3,transition,year,status,cell_area_sum_km2,cell_area_max_km2,natural_loss_sum_km2,natural_loss_max_km2,weight_sum,bfnee_sum_km2,bfnee_max_km2,expected_bfnee_sum_km2,ratio_bf_to_loss,suspicious_old_scale
AZE,2000_2005,2005,ok,93976.89897716045,66.9363021850586,3453.321073172074,62.00947570800781,0.003731950187663832,12.887622208347405,0.2314162701368332,12.887622227087988,0.003731950182237003,FALSE
AZE,2005_2010,2010,ok,93976.89897716045,66.9363021850586,4222.419602987546,64.2623062133789,0.0016422549341503704,6.934289432921831,0.10553508996963501,6.934289427059545,0.0016422549355387419,FALSE
AZE,2010_2015,2015,ok,93976.89897716045,66.9363021850586,2139.9400815296963,64.84698486328125,0.002777014337906563,5.942644299505681,0.18008100986480713,5.942644288668906,0.0027770143429706184,FALSE
BDI,1995_2000,2000,ok,27902.579331874847,85.4072036743164,3838.868004750926,84.85780334472656,5.615556456513802e-4,2.155738008936993,0.04765237867832184,2.155738000978332,0.00056155564772455925,FALSE
BDI,2000_2005,2005,ok,27902.579331874847,85.4072036743164,1320.5386805214657,84.843780517578125,0.005116815291193943,6.75695248256261,0.4341299533843994,6.756952513105309,0.005116815268064974,FALSE
BDI,2005_2010,2010,ok,27902.579331874847,85.4072036743164,853.7226817896067,83.83678436279297,7.355009765467255e-4,0.6279138687174711,0.061662036925554276,0.627913866156345,7.355009795466762e-4,FALSE
BDI,2010_2015,2015,ok,27902.579331874847,85.4072036743164,2250.1895305412177,84.55406951904297,2.3863379125016622e-4,0.5369712610438376,0.020177457481622696,0.5369712587044825,2.3863379228979205e-4,FALSE
BEL,1995_2000,2000,ok,34860.56767272949,55.46770095825195,1982.7254687959794,53.16303634643555,0.09598291597001678,190.3077725997762,5.102743148803711,190.3077720630566,0.09598291624071466,FALSE
BEL,2000_2005,2005,ok,34860.56767272949,55.46770095825195,1592.9243210285326,53.531063079833984,0.11692652596368522,186.2551069054659,6.2592010498046875,186.25510698092836,0.11692652591631168,FALSE
BEL,2005_2010,2010,ok,34860.56767272949,55.46770095825195,740.6889593371598,49.86640930175781,0.11830488519621961,87.62712203927299,5.899439811706543,87.62712230049006,0.11830488484355191,FALSE
BEL,2010_2015,2015,ok,34860.56767272949,55.46770095825195,907.9451114630992,52.94242858886719,0.11827320976124017,107.38558317034176,6.26167106628418,107.38558261976773,0.1182732103676359,FALSE
BEN,1995_2000,2000,ok,125173.36369514465,84.9656982421875,9535.470366757618,84.400604248046875,0.012413303320222337,118.36668608171475,1.0476902723312378,118.36668596355405,0.01241330333261404,FALSE
BEN,2000_2005,2005,ok,125173.36369514465,84.9656982421875,7554.279843180477,84.34912109375,0.00985866522256886,74.47511585997171,0.8315697312355042,74.4751159715163,0.00985866520780311,FALSE
BEN,2005_2010,2010,ok,125173.36369514465,84.9656982421875,14876.175658221884,84.31157684326172,0.008874481686520505,132.01834849925393,0.7482215166091919,132.01834844435223,0.008874481690211085,FALSE
BEN,2010_2015,2015,ok,125173.36369514465,84.9656982421875,14409.268569931804,84.43719482421875,0.005875387187938566,84.66003207910407,0.4961012005805969,84.66003194334318,0.005875387197360341,FALSE
BFA,1995_2000,2000,ok,287887.44910526276,84.31839752197266,15255.648913891886,83.76392364501953,0.0012049790340097947,18.382737058304386,0.10093377530574799,18.38273709145402,0.0012049790318368532,FALSE
BFA,2000_2005,2005,ok,287887.44910526276,84.31839752197266,25418.55628149822,84.04085540771484,8.222444986651995e-4,20.90026808873284,0.06910213083028793,20.90026806647366,8.222444995409054e-4,FALSE
BFA,2005_2010,2010,ok,287887.44910526276,84.31839752197266,27047.022383965963,84.10440826416016,0.003521525786817802,95.24678667619452,0.29617583751678467,95.24678678177445,0.0035215257829142328,FALSE
BFA,2010_2015,2015,ok,287887.44910526276,84.31839752197266,13730.637326350588,84.09679412841797,0.003790849018486891,52.05077310577204,0.3187982439994812,52.0507730317956,0.0037908490238745826,FALSE
BGD,1995_2000,2000,ok,149454.72361183167,79.9136962890625,7457.501639195772,77.53324890136719,6.554229306675574e-4,4.887817573381937,0.05081706866621971,4.8878175798198065,6.554229298042831e-4,FALSE
BGD,2000_2005,2005,ok,149454.72361183167,79.9136962890625,10917.467957558321,74.7134017944336,0.0014225170221054614,15.530284007377569,0.1062810868024826,15.530284007917658,0.0014225170220559912,FALSE
BGD,2005_2010,2010,ok,149454.72361183167,79.9136962890625,14044.40783647845,79.29191589355469,0.0010089720033834646,14.170414351882004,0.08000332117080688,14.170414311106091,0.0010089720062868204,FALSE
BGD,2010_2015,2015,ok,149454.72361183167,79.9136962890625,8880.142585679734,78.93839263916016,9.120008214132033e-4,8.098697324063181,0.07199187576770782,8.098697332406285,9.120008204736797e-4,FALSE
BGR,1995_2000,2000,ok,120210.68936157227,64.22650146484375,2504.560335288508,61.97816467285156,0.02439583049203761,61.10082939021055,1.512008786201477,61.100829396779325,0.024395830489414884,FALSE
BGR,2000_2005,2005,ok,120210.68936157227,64.22650146484375,2506.332964832204,61.97614669799805,0.03303607175599114,82.79939549409553,2.0474483966827393,82.7993956706027,0.033036071685566666,FALSE
BGR,2005_2010,2010,ok,120210.68936157227,64.22650146484375,2919.629108800581,63.36884307861328,0.05073124467901892,148.1164187906061,3.214780330657959,148.11641869054822,0.05073124471328967,FALSE
BGR,2010_2015,2015,ok,120210.68936157227,64.22650146484375,3395.8304131738823,63.7890739440918,0.06591792086506698,223.84608114867922,4.204843044281006,223.84608044678367,0.06591792107176032,FALSE
BHR,1995_2000,2000,ok,691.1076889038086,76.91089630126953,7.730056241154671,2.5038583278656006,0.002255473551511308,0.017434937703001196,0.00564738642424345,0.017434937403619278,0.002255473590240899,FALSE
BHR,2000_2005,2005,ok,691.1076889038086,76.91089630126953,35.98912715911865,12.857065200805664,0.003342420525542242,0.12029079793137498,0.04297371953725815,0.12029079731298795,0.0033424205427248495,FALSE
BHR,2005_2010,2010,ok,691.1076889038086,76.91089630126953,9.846639394760132,3.374725341796875,0.001029332,0.010135461060599482,0.003473712829872966,0.010135461021487236,0.0010293320039721416,FALSE
BHR,2010_2015,2015,ok,691.1076889038086,76.91089630126953,15.004528045654297,4.723600387573242,7.79941e-4,0.011702646457706578,0.0036841295659542084,0.011702646608455658,7.799409899530942e-4,FALSE
BHS,1995_2000,2000,ok,25765.436025619507,79.825103759765625,1471.8584247631952,52.02079772949219,0.020386822548449646,30.0065166053937,1.0605387687683105,30.006516522087885,0.020386822605048715,FALSE
BHS,2000_2005,2005,ok,25765.436025619507,79.825103759765625,862.1791795669124,29.587757110595703,0.01933867731655669,16.67340489767321,0.5721880793571472,16.673404942698106,0.019338677264334487,FALSE
BHS,2005_2010,2010,ok,25765.436025619507,79.825103759765625,756.7179769426584,41.180503845214844,0.008480647067122482,6.417458090451646,0.349237322807312,6.417458091797614,0.00848064706534379,FALSE
BHS,2010_2015,2015,ok,25765.436025619507,79.825103759765625,652.3217672423925,20.38290786743164,0.012390351495736404,8.08249599345504,0.252551406621933,8.082495984453193,0.012390351509536109,FALSE
BIH,1995_2000,2000,ok,56199.158657073975,62.89659881591797,2993.536460630273,62.054786682128906,0.005432770769424176,16.263197372283244,0.3371294438838959,16.263197380517653,0.005432770766673447,FALSE
BIH,2000_2005,2005,ok,56199.158657073975,62.89659881591797,1311.273754831942,60.48402786254883,0.01193989302372944,15.656468355293894,0.7221727967262268,15.656468357517412,0.011939893022033748,FALSE
BIH,2005_2010,2010,ok,56199.158657073975,62.89659881591797,1002.7918662519078,59.975704193115234,0.014211699032120786,14.251376254735014,0.8523566722869873,14.251376195030835,0.014211699091658744,FALSE
BIH,2010_2015,2015,ok,56199.158657073975,62.89659881591797,1292.6152902975718,62.054786682128906,0.014340722109972408,18.537036709447264,0.8899104595184326,18.53703667325879,0.014340722137968729,FALSE
BLR,1995_2000,2000,ok,214813.07970523834,53.45560073852539,8092.727317607113,52.86316680908203,0.0061936643272583825,50.12363647047466,0.32741671800613403,50.123636497292594,0.006193664323944551,FALSE
BLR,2000_2005,2005,ok,214813.07970523834,53.45560073852539,3534.0349050983205,53.17763137817383,0.006951778943072774,24.567829393133117,0.36967912316322327,24.567829437346692,0.006951778930561982,FALSE
BLR,2005_2010,2010,ok,214813.07970523834,53.45560073852539,5486.367603021628,52.54420852661133,0.00421568458794214,23.128795377023792,0.22150981426239014,23.12879534784334,0.00421568459326086,FALSE
BLR,2010_2015,2015,ok,214813.07970523834,53.45560073852539,3173.1266149528374,52.289913177490234,0.0029241527022621167,9.278706776182066,0.1529036909341812,9.278706765734183,0.0029241527055547316,FALSE
BLZ,1995_2000,2000,ok,26547.90795135498,82.18620300292969,1397.6154946943643,80.21529388427734,0.01386013116676474,19.371134185352275,1.1117944717407227,19.37113407716668,0.013860131244172007,FALSE
BLZ,2000_2005,2005,ok,26547.90795135498,82.18620300292969,1047.8912436906976,78.28169250488281,0.014261869801556686,14.944888496636054,1.1164432764053345,14.944888483708038,0.014261869813893858,FALSE
BLZ,2005_2010,2010,ok,26547.90795135498,82.18620300292969,940.7903648688807,54.53895568847656,0.010535146287326807,9.911364190107435,0.5745759010314941,9.91136411960122,0.010535146362270403,FALSE
BLZ,2010_2015,2015,ok,26547.90795135498,82.18620300292969,711.9719750114891,49.35990524291992,0.00840928723587332,5.987176865715696,0.41508162021636963,5.987176841763635,0.00840928726951518,FALSE
BOL,1995_2000,2000,ok,1100738.2129588723,84.23529815673828,125671.21408230397,81.977996826171875,0.004314364762984417,542.1914573127996,0.3536829948425293,542.1914577581633,0.004314364759440537,FALSE
BOL,2000_2005,2005,ok,1100738.2129588723,84.23529815673828,36856.53642741458,82.135467529296875,0.013490132365494447,497.1995545406651,1.1080182790756226,497.19955493949055,0.013490132354673423,FALSE
BOL,2005_2010,2010,ok,1100738.2129588723,84.23529815673828,37616.381064598136,82.109283447265625,0.020177545185327418,759.0062284604539,1.6567637920379639,759.0062286394236,0.02017754518056966,FALSE
BOL,2010_2015,2015,ok,1100738.2129588723,84.23529815673828,28632.232119067372,82.0152816772461,0.014567564028487282,417.1018743643524,1.1947628259658813,417.10187467302404,0.014567564017706718,FALSE
BRA,1995_2000,2000,ok,8444357.451464534,85.48059844970703,553535.6161141634,84.8252944946289,0.020492193483093443,11343.158945709134,1.7382563352584839,11343.158945194773,0.02049219348402267,FALSE
BRA,2000_2005,2005,ok,8444357.451464534,85.48059844970703,500765.74872601376,85.07585144042969,0.02091055310302946,10471.288779590683,1.7789831161499023,10471.288780913617,0.020910553100387634,FALSE
BRA,2005_2010,2010,ok,8444357.451464534,85.48059844970703,275199.50104572286,85.16377258300781,0.012870612242574622,3541.9860687209916,1.0961098670959473,3541.986067309508,0.012870612247703568,FALSE
BRA,2010_2015,2015,ok,8444357.451464534,85.48059844970703,272598.45075437735,84.96001434326172,0.0113641477927054,3097.8490824228584,0.965498149394989,3097.849082435269,0.011364147792659873,FALSE
BRN,1995_2000,2000,ok,8252.0302734375,85.26799774169922,162.4797096166294,20.223461151123047,0.0020376164456052423,0.3310713264538663,0.041207656264305115,0.3310713283920083,0.002037616433676725,FALSE
BRN,2000_2005,2005,ok,8252.0302734375,85.26799774169922,450.66106880665757,85.18975067138672,6.431894997751303e-4,0.289860465689344,0.05479315295815468,0.28986046741387966,6.431894959484503e-4,FALSE
BRN,2005_2010,2010,ok,8252.0302734375,85.26799774169922,114.95147809223272,17.782690048217773,0.001221945546353128,0.14046444670029246,0.021729478612542152,0.14046444670151292,0.0012219455463425106,FALSE
BRN,2010_2015,2015,ok,8252.0302734375,85.26799774169922,107.68234494878561,9.861720085144043,4.4830751902493143e-4,0.04827480474381218,0.004421083256602287,0.048274804906776936,4.483075175115473e-4,FALSE
BTN,1995_2000,2000,ok,44292.11937713623,76.360198974609375,2035.8977705918178,59.85274124145508,0.003537386906324226,7.2017581376452515,0.21172229945659637,7.20175811630618,0.0035373869168056327,FALSE
BTN,2000_2005,2005,ok,44292.11937713623,76.360198974609375,1271.0190429895738,75.61253356933594,0.006190042981026445,7.867662540327657,0.46804484724998474,7.8676625058085605,0.006190043008185044,FALSE
BTN,2005_2010,2010,ok,44292.11937713623,76.360198974609375,366.03275726854554,72.14405822753906,0.001393415342576316,0.5100356597382092,0.10052663832902908,0.5100356598635039,0.0013934153422340114,FALSE
BTN,2010_2015,2015,ok,44292.11937713623,76.360198974609375,297.7869438563778,5.23004674911499,4.6914000862087295e-4,0.13970376949174385,0.0024536242708563805,0.13970376940796447,4.691400089022129e-4,FALSE
BWA,1995_2000,2000,ok,594726.8074150085,81.392303466796875,36306.08763580053,80.0128402709961,0.0067434961643732015,244.8299629901359,0.5395662784576416,244.82996271541822,0.006743496171939913,FALSE
BWA,2000_2005,2005,ok,594726.8074150085,81.392303466796875,5911.373945630117,57.207454681396484,0.007233609601562875,42.76057132397217,0.4138163924217224,42.760571331538635,0.007233609600282891,FALSE
BWA,2005_2010,2010,ok,594726.8074150085,81.392303466796875,7018.599302115914,81.11400604248047,0.002528918879367634,17.749468292044362,0.20513074100017548,17.749468281837434,0.0025289188808219026,FALSE
BWA,2010_2015,2015,ok,594726.8074150085,81.392303466796875,3395.7270873551524,67.20112609863281,0.0021758639085006385,7.388640000809147,0.14622050523757935,7.388640012494071,0.0021758639050595717,FALSE
CAF,1995_2000,2000,ok,642045.5528526306,85.4072036743164,44191.41396488444,85.018798828125,0.018448237912689614,815.253719029759,1.5684469938278198,815.2537185223424,0.01844823792417186,FALSE
CAF,2000_2005,2005,ok,642045.5528526306,85.4072036743164,18061.305237015076,84.997161865234375,0.01915585004231389,345.9796550127168,1.6281929016113281,345.97965468871934,0.019155850060252652,FALSE
CAF,2005_2010,2010,ok,642045.5528526306,85.4072036743164,13410.356948239067,85.11168670654297,0.008682048522538408,116.42936980017687,0.7389438152313232,116.42936972917167,0.008682048527833212,FALSE
CAF,2010_2015,2015,ok,642045.5528526306,85.4072036743164,13661.990075838388,84.92460632324219,0.011414974346540785,155.95126624883878,0.9694122076034546,155.95126623839,0.011414974347305592,FALSE
CAN,1995_2000,2000,ok,9314621.492929399,63.48270034790039,222192.63315321275,59.76457977294922,0.010467326903053676,2325.762926768535,0.6255754232406616,2325.76292666496,0.010467326903519826,FALSE
CAN,2000_2005,2005,ok,9314621.492929399,63.48270034790039,218106.6688656037,60.01323699951172,0.008074029448293924,1760.9996672663942,0.4845486283302307,1760.9996672901757,0.008074029448184888,FALSE
CAN,2005_2010,2010,ok,9314621.492929399,63.48270034790039,179824.21554451121,61.01457214355469,0.01056954648442584,1900.6604053507358,0.6448963284492493,1900.660405223123,0.010569546485135493,FALSE
CAN,2010_2015,2015,ok,9314621.492929399,63.48270034790039,192113.54964267026,62.467994689941406,0.007679269112600685,1475.2916475055292,0.47970855236053467,1475.291647883036,0.007679269110635665,FALSE
CHE,1995_2000,2000,ok,44862.559785962105,59.51359939575195,1573.1124100036939,57.85029220581055,0.05850093146132134,92.02854119348217,3.38429594039917,92.02854127858014,0.05850093140722606,FALSE
CHE,2000_2005,2005,ok,44862.559785962105,59.51359939575195,678.2668413457704,52.03001403808594,0.04235810519795264,28.73009818374702,2.203892707824707,28.730098218007196,0.04235810514744129,FALSE
CHE,2005_2010,2010,ok,44862.559785962105,59.51359939575195,386.8494170919521,17.13824462890625,0.05592069689265596,21.632888993353077,0.9583826065063477,21.632888996299695,0.055920696885039,FALSE
CHE,2010_2015,2015,ok,44862.559785962105,59.51359939575195,677.9421186384316,49.66704559326172,0.05694665361898972,38.60653495435554,2.828372001647949,38.6065350038268,0.05694665354601703,FALSE
CHL,1995_2000,2000,ok,812148.266990304,81.50550079345703,16429.706336370866,67.432159423828125,0.013436672082584629,220.76057639923772,0.9060637950897217,220.76057645497818,0.013436672079191966,FALSE
CHL,2000_2005,2005,ok,812148.266990304,81.50550079345703,10276.72722296248,78.02146911621094,0.017752151574385533,182.4340195585041,1.3850489854812622,182.43401935064404,0.017752151594611822,FALSE
CHL,2005_2010,2010,ok,812148.266990304,81.50550079345703,6979.997488082503,64.82622528076172,0.017400082054488893,121.45252890782835,1.1279816627502441,121.45252903276192,0.017400082036590096,FALSE
CHL,2010_2015,2015,ok,812148.266990304,81.50550079345703,5466.908734087669,64.54803466796875,0.014523717020671716,79.39983550809482,0.9374774098396301,79.39983543172794,0.01452371703464065,FALSE
CHN,1995_2000,2000,ok,9365094.34331429,81.16120147705078,370017.04493839946,76.91785430908203,0.0031593544709882433,1169.0150052147335,0.2430107742547989,1169.01500526799,0.0031593544708443133,FALSE
CHN,2000_2005,2005,ok,9365094.34331429,81.16120147705078,236845.0237481767,78.982452392578125,0.005698368907373323,1349.6303190810738,0.45007115602493286,1349.6303191927063,0.0056983689069019915,FALSE
CHN,2005_2010,2010,ok,9365094.34331429,81.16120147705078,161702.28102974626,79.27327728271484,0.005607719744849931,906.7810740578399,0.4445423185825348,906.7810741177805,0.005607719744479246,FALSE
CHN,2010_2015,2015,ok,9365094.34331429,81.16120147705078,190942.95185969892,78.98252868652344,0.00497853489196063,950.616148520133,0.3932172656059265,950.61614820747,0.004978534893598099,FALSE
CIV,1995_2000,2000,ok,333114.8155223131,85.23149871826172,23929.085866852984,85.05670166015625,0.02030251468037235,485.8206170756866,1.7268649339675903,485.8206170996732,0.020302514679369946,FALSE
CIV,2000_2005,2005,ok,333114.8155223131,85.23149871826172,12661.929407500775,85.052581787109375,0.018599304373026176,235.50307884133684,1.5819188356399536,235.50307899987791,0.018599304360505095,FALSE
CIV,2005_2010,2010,ok,333114.8155223131,85.23149871826172,13017.113311783341,85.077606201171875,0.022115532819462557,287.88039615480113,1.881536602973938,287.8803966614074,0.022115532780544074,FALSE
CIV,2010_2015,2015,ok,333114.8155223131,85.23149871826172,45424.188761071775,85.1372299194336,0.01896774777048757,861.5945552811786,1.6148614883422852,861.5945550990257,0.018967747774497612,FALSE
CMR,1995_2000,2000,ok,482221.67888474464,85.442596435546875,50056.31448633586,85.09751892089844,0.00925621040149103,463.33177959974796,0.7876805663108826,463.33177880872813,0.00925621041729363,FALSE
CMR,2000_2005,2005,ok,482221.67888474464,85.442596435546875,16813.437752312064,85.17163848876953,0.008787315657903113,147.74498467942192,0.748430073261261,147.7449848240711,0.008787315649299923,FALSE
CMR,2005_2010,2010,ok,482221.67888474464,85.442596435546875,20503.122374218015,85.08292388916016,0.007425258634731113,152.24098641100787,0.6317627429962158,152.240986448111,0.00742525863292148,FALSE
CMR,2010_2015,2015,ok,482221.67888474464,85.442596435546875,17023.02412786088,85.25347900390625,0.007107562780356281,120.9922125530753,0.6059444546699524,120.99221270029093,0.007107562771708251,FALSE
COD,1995_2000,2000,ok,2320092.8628330827,85.48059844970703,394356.07279835065,85.30536651611328,7.360574945192921e-4,290.26874287488124,0.06278965622186661,290.2687428924215,7.360574944748138e-4,FALSE
COD,2000_2005,2005,ok,2320092.8628330827,85.48059844970703,90373.77842874035,85.418060302734375,0.002075146955744229,187.53887114197443,0.1772550344467163,187.538871185504,0.0020751469552625673,FALSE
COD,2005_2010,2010,ok,2320092.8628330827,85.48059844970703,71291.56195747275,85.332550048828125,0.0023306213406875586,166.15363579300663,0.19887785613536835,166.15363570903529,0.002330621341865417,FALSE
COD,2010_2015,2015,ok,2320092.8628330827,85.48059844970703,87886.69667004349,85.4552993774414,0.001835370491382766,161.30464959551452,0.15684212744235992,161.30464965330583,0.0018353704907252,FALSE
COG,1995_2000,2000,ok,360690.5451108813,85.48059844970703,18708.036284761838,75.9323959350586,0,0,0,0,0,FALSE
COG,2000_2005,2005,ok,360690.5451108813,85.48059844970703,19743.908000465533,84.97334289550781,0,0,0,0,0,FALSE
COG,2005_2010,2010,ok,360690.5451108813,85.48059844970703,20550.203107115434,84.72840118408203,0,0,0,0,0,FALSE
COG,2010_2015,2015,ok,360690.5451108813,85.48059844970703,8103.126010617847,55.37334060668945,0,0,0,0,0,FALSE
COL,1995_2000,2000,ok,1158981.1068940163,85.48059844970703,28984.83605515368,84.30606842041016,0.018533178914376593,537.18115208513575,1.5624594688415527,537.1811524140365,0.018533178903029253,FALSE
COL,2000_2005,2005,ok,1158981.1068940163,85.48059844970703,29556.378625532212,84.89707946777344,0.013816251366821642,408.35835651534427,1.1729594469070435,408.3583565833074,0.013816251364522202,FALSE
COL,2005_2010,2010,ok,1158981.1068940163,85.48059844970703,24155.679202260344,85.37269592285156,0.013337041905475808,322.1653057869071,1.1386191844940186,322.16530577577663,0.013337041905936587,FALSE
COL,2010_2015,2015,ok,1158981.1068940163,85.48059844970703,20076.84582532081,84.74104309082031,0.01366522402363399,274.3545954677683,1.1580053567886353,274.3545958909697,0.013665224002554913,FALSE
CRI,1995_2000,2000,ok,58933.27946662903,84.62249755859375,4764.718689417812,78.64588165283203,0.05037666887593717,240.03065596718864,3.9619176387786865,240.03065570379044,0.05037666893121812,FALSE
CRI,2000_2005,2005,ok,58933.27946662903,84.62249755859375,1997.9651355397023,82.09020233154297,0.05233602174446806,104.56554707670915,4.296274662017822,104.56554677829493,0.052336021893827134,FALSE
CRI,2005_2010,2010,ok,58933.27946662903,84.62249755859375,1638.1259102218614,83.35572814941406,0.04891199171896,80.1240008864863,4.077094554901123,80.1240009553855,0.04891199167690023,FALSE
CRI,2010_2015,2015,ok,58933.27946662903,84.62249755859375,1531.1888197862772,82.11328887939453,0.04220630482942123,64.62582195129028,3.465698480606079,64.62582207930136,0.04220630474581882,FALSE
CUB,1995_2000,2000,ok,126158.12084007263,80.38890075683594,21410.522471827673,79.86072540283203,0.02506649477710228,536.6867496172713,2.00182843208313,536.6867497150994,0.025066494772533122,FALSE
CUB,2000_2005,2005,ok,126158.12084007263,80.38890075683594,3314.965497150867,69.9589614868164,0.02871482510095238,95.18865441913631,2.008859395980835,95.18865446637881,0.028714825086701104,FALSE
CUB,2005_2010,2010,ok,126158.12084007263,80.38890075683594,3473.9632588469362,76.69313049316406,0.035045664849848515,121.74735195108278,2.6877617835998535,121.74735207023727,0.035045664815549216,FALSE
CUB,2010_2015,2015,ok,126158.12084007263,80.38890075683594,3558.205930416038,60.17082214355469,0.009005214494535983,32.042407624929304,0.5418511629104614,32.042407619126394,0.009005214496166834,FALSE
CYP,1995_2000,2000,ok,7322.847911834717,70.3407974243164,97.22127357430873,14.327302932739258,0.07993412553843288,7.771297499685261,1.1452404260635376,7.77129748689512,0.07993412566998989,FALSE
CYP,2000_2005,2005,ok,7322.847911834717,70.3407974243164,125.9891237597476,20.041593551635742,0.05766543304146475,7.265217338826005,1.1557071208953857,7.265217380120541,0.05766543271370205,FALSE
CYP,2005_2010,2010,ok,7322.847911834717,70.3407974243164,104.00115742685739,8.143074035644531,0.05654669292342803,5.880921468818997,0.46046391129493713,5.8809215126976015,0.05654669250152307,FALSE
CYP,2010_2015,2015,ok,7322.847911834717,70.3407974243164,65.5741935877304,6.582841396331787,0.07380337777730175,4.839596994184376,0.4858359396457672,4.839596981797185,0.07380337796620519,FALSE
CZE,1995_2000,2000,ok,84639.6704864502,56.50120162963867,3550.3161892834933,55.57569885253906,0.10495994460766864,372.6409907634032,5.833222389221191,372.64099056690463,0.1049599446630154,FALSE
CZE,2000_2005,2005,ok,84639.6704864502,56.50120162963867,1445.2791336787327,53.3752326965332,0.18354704551093226,265.2767156494173,9.796866416931152,265.2767149253311,0.18354704601193322,FALSE
CZE,2005_2010,2010,ok,84639.6704864502,56.50120162963867,1007.683756190841,44.06016159057617,0.20715520146452726,208.7469301700071,9.127291679382324,208.74693152624525,0.20715520011863064,FALSE
CZE,2010_2015,2015,ok,84639.6704864502,56.50120162963867,978.399763183434,48.3694953918457,0.20350367871079766,199.10795064153987,9.84337043762207,199.10795105760207,0.20350367828555002,FALSE
DEU,1995_2000,2000,ok,369292.8417953253,57.97840118408203,18310.84025196266,56.72684097290039,0.6152897032751082,11266.471470950451,34.9034423828125,11266.471465348015,0.6152897035810712,FALSE
DEU,2000_2005,2005,ok,369292.8417953253,57.97840118408203,6548.957418620785,55.845787048339844,0.5264192625310209,3447.497337055051,29.398298263549805,3447.4973346574116,0.5264192628971309,FALSE
DEU,2005_2010,2010,ok,369292.8417953253,57.97840118408203,4512.092665013833,55.410919189453125,0.5652257735302619,2550.3510677133354,31.319679260253906,2550.3510668226645,0.5652257737276584,FALSE
DEU,2010_2015,2015,ok,369292.8417953253,57.97840118408203,4497.201982965002,39.63258743286133,0.5416453839813037,2435.888696155251,21.466808319091797,2435.8886949045586,0.5416453842594082,FALSE
DJI,1995_2000,2000,ok,25391.565957725048,83.92179870605469,196.46182970083828,10.805441856384277,0.02467308819675448,4.847320032230527,0.26660361886024475,4.847320051504542,0.024673088098648835,FALSE
DJI,2000_2005,2005,ok,25391.565957725048,83.92179870605469,167.80506685964065,10.708174705505371,0.02451103150373354,4.113075258758288,0.2624683976173401,4.113075280282765,0.02451103137546282,FALSE
DJI,2005_2010,2010,ok,25391.565957725048,83.92179870605469,88.19298173458901,24.306907653808594,0.01225955107597653,1.081206370540877,0.2979917824268341,1.081206364117859,0.012259551148805656,FALSE
DJI,2010_2015,2015,ok,25391.565957725048,83.92179870605469,87.15362146085681,31.594804763793945,0.056257439,4.9030395622463345,1.7774428129196167,4.903039542963243,0.05625743922125405,FALSE
DNK,1995_2000,2000,ok,51035.21549654007,49.38529968261719,1615.4102909155858,49.14275360107422,0.10085345023153106,162.91970171866672,4.956216335296631,162.91970137835813,0.10085345044219492,FALSE
DNK,2000_2005,2005,ok,51035.21549654007,49.38529968261719,659.6918769679476,35.40907669067383,0.10079226346781,66.49183761914293,3.5689609050750732,66.49183747092748,0.10079226369248376,FALSE
DNK,2005_2010,2010,ok,51035.21549654007,49.38529968261719,973.811069989488,48.81207275390625,0.15143670452588628,147.47073982450286,7.391939640045166,147.47073927003527,0.1514367050952653,FALSE
DNK,2010_2015,2015,ok,51035.21549654007,49.38529968261719,671.3206294051379,40.845733642578125,0.13272528439484813,89.10122170916364,5.421261787414551,89.10122145792536,0.13272528476909295,FALSE
DOM,1995_2000,2000,ok,54485.71175289154,81.4301986694336,3147.86825304599,80.340576171875,0.004314858288085266,13.582605363406966,0.34665820002555847,13.582605421455979,0.0043148582696445285,FALSE
DOM,2000_2005,2005,ok,54485.71175289154,81.4301986694336,2444.057197532333,58.08782958984375,0.0023012950331720416,5.624496699250047,0.13367722928524017,5.624496689469537,0.002301295037173793,FALSE
DOM,2005_2010,2010,ok,54485.71175289154,81.4301986694336,3431.155950481162,80.44487762451172,0.00628914574006814,21.57903973781927,0.5059295296669006,21.57903982947805,0.006289145713354466,FALSE
DOM,2010_2015,2015,ok,54485.71175289154,81.4301986694336,1524.4593722854206,80.312774658203125,0.00974386000629699,14.854118703498987,0.782556414604187,14.854118708836525,0.009743860002795724,FALSE
DZA,1995_2000,2000,ok,2349370.5028853416,80.8031005859375,2440.0379009427606,68.57398986816406,9.734124389738527e-4,2.375163243876412,0.06675077229738235,2.3751632443453325,9.734124387816752e-4,FALSE
DZA,2000_2005,2005,ok,2349370.5028853416,80.8031005859375,14105.544603445122,69.81641387939453,0.0021609502815076436,30.481380583784684,0.15086980164051056,30.48138058163336,0.00216095028166016,FALSE
DZA,2005_2010,2010,ok,2349370.5028853416,80.8031005859375,6374.441914328631,69.79673767089844,4.881823911164946e-4,3.111890290973393,0.034073539078235626,3.111890295770156,4.881823903639953e-4,FALSE
DZA,2010_2015,2015,ok,2349370.5028853416,80.8031005859375,5943.4604764718515,69.57171630859375,4.168892713666257e-4,2.477764902633856,0.029003702104091644,2.477764907432688,4.168892705592119e-4,FALSE
ECU,1995_2000,2000,ok,273105.1487131119,85.48059844970703,6602.801941978697,85.33618927001953,0.05215700126364455,344.38234915860824,4.4508795738220215,344.3823492313776,0.05215700125262357,FALSE
